author_id,id,text,conversation_id,created_at,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count
1270770556170899459,1500080263346503680,"RT @MichalSzczerba: Czyli mówicie, że nadal chcą odkupić manuskrypt dla Orbana za 25 milionów? Żądam @MorawieckiM natychmiastowego wycofani…",1500080263346503680,2022-03-05T12:06:19.000Z,265,0,0,0
3040516400,1500080180169265155,"Przed meczem uczciliśmy minutą ciszy pamięć o zmarłych – kibica Marcina „Siwego” Piestrzewskiego, fotoreportera Włodzimierza Sierakowskiego i wszystkie ofiary rosyjskiej agresji w Ukrainie. #ŁKSKOR #StandWithUkraine️ https://t.co/RnkmYYpBlB",1500080180169265155,2022-03-05T12:05:59.000Z,2,0,11,0
1491027418437541894,1500079921703669760,RT @MarcinImperiall: Rosja powinna natychmiast zostać rozgromiona ekonomicznie w Rosji i militarnie na Ukrainie. Ta konfrontacja jest nieun…,1500079921703669760,2022-03-05T12:04:58.000Z,1,0,0,0
1359480829500612608,1500079898345586689,"LISTA NAJBARDZIEJ POTRZEBNYCH RZECZY NA UKRAINĘ!!!
#UkraineRussianWar #UkraineWar #Ukrainian #RussianUkrainianWar #SlavaUkraini #StandWithUkraine️ https://t.co/jjvwkq9Ie9",1500079898345586689,2022-03-05T12:04:52.000Z,0,0,0,0
2748562411,1500079827918991361,"RT @KLubnauer: Im sprzedajemy 400 stacji Lotosu? 

I darujemy Kodeks Korwina w akcie przyjaźni Panie Premierze @MorawieckiM?

#StandWithUkr…",1500079827918991361,2022-03-05T12:04:35.000Z,122,0,0,0
1941951536,1500079566781661185,"Ołeksandr Zinczenko: Gdyby nie moja córka, moja rodzina, to byłbym w Ukrainie.

--------
#Kanałangielski #JejWysokość #StandWithUkraine️ 🇺🇦

https://t.co/80uURG1R2R",1500079566781661185,2022-03-05T12:03:33.000Z,0,0,0,0
1328081027252838400,1500079440105295872,"RT @YourPolandAnon: Baza danych rosyjskich kolei 
Link do pobrania:@PucksReturn 
#Anonymous #StopPutin #StopWar #Putler #StandWithUkraine️…",1500079440105295872,2022-03-05T12:03:03.000Z,16,0,0,0
948907531568668672,1500078871827337216,"Wrzucajcie tu tym ruskim zyebom filmiki z ruskiej inwazji na Ukrainę.
@ rianru: RIA Novosti

RT dobrze widziane
#SilniRazem #Anonymous #StandWithUkraine️ #RussiaInvadedUkraine #StandWithUkraineNOW #sanctions #SanctionRussiaNow #CloseTheSky #StandWithUkraineNOW #WARINUKRAINE https://t.co/VMn4OI2X9a",1500078871827337216,2022-03-05T12:00:47.000Z,0,0,0,0
728207894903148544,1500078799039385600,"RT @MagdaMarrkefka: Oto prawdziwa twarz katolika.. 
#Rydzyk #kk #kościół #ateizm #zło
https://t.co/uxJmQ78NBM",1500078799039385600,2022-03-05T12:00:30.000Z,1,0,0,0
761925192738283520,1500078512157474816,"Oto prawdziwa twarz katolika.. 
#Rydzyk #kk #kościół #ateizm #zło
https://t.co/uxJmQ78NBM",1500078512157474816,2022-03-05T11:59:22.000Z,1,1,3,0
1081143041556180992,1500060426549305344,"RT @anitasowinska: Ksiądz #Rydzyk jest zwykłym draniem, który stosuje techniki manipulacyjne. 

Wierzącym polecam lekturę: 
https://t.co/pq…",1500060426549305344,2022-03-05T10:47:30.000Z,3,0,0,0
1113097092824752130,1500060419637055491,@DolinaRoztoki Apeluje do prezydenta #Zalensky niech pozwoli opuścić kraj mężczyzna chociaż w latach 18-23 #UkraineUnderAttaсk #PutinWarCrimes #Ukraińcy #wojna #wojnaukraina #18MonthsMyAss #Rydzyk #ATEEZinWarsaw,1500049915875053568,2022-03-05T10:47:28.000Z,0,0,0,0
1377717555599708161,1500049756017541122,"RT @idzpodpradpl: ks. Rydzyk sieje propagandę - ""Głos Moskwy w Twoim domu...""

- pastor @PawelChojecki

TRWA program w #IPPTV na żywo!
▶️ h…",1500049756017541122,2022-03-05T10:05:06.000Z,36,0,0,0
1113097092824752130,1500048416239407106,Apeluje do prezydenta #Zalensky niech pozwoli opuścić kraj mężczyzna chociaż w latach 18-23 #UkraineUnderAttaсk #PutinWarCrimes #Ukraińcy #wojna #wojnaukraina #18MonthsMyAss #Rydzyk #ATEEZinWarsaw,1500048416239407106,2022-03-05T09:59:46.000Z,0,1,1,0
2731430960,1500045280896778244,"RT @rzeczpospolita: O. #Rydzyk ostrzega przed #uchodźcy z #Ukraina. Podaje dane z nieznanego źródła 

https://t.co/r0EVkRcMd4",1500045280896778244,2022-03-05T09:47:19.000Z,143,0,0,0
47146558,1500030564853858309,@jacek_liberski @pisorgpl @MorawieckiM Brawo #Rydzyk https://t.co/fdX6Gbs8bl,1499931885362978817,2022-03-05T08:48:50.000Z,0,0,0,0
1495830065141145602,1500010234143776773,"RT @B_Maciejewska: Gdy za naszą granicą giną dzieci, #Rydzyk straszy uchodźcami, którzy mają „chcieć zdestabilizować Polskę”. Putin może by…",1500010234143776773,2022-03-05T07:28:03.000Z,15,0,0,0
1228640967781240832,1500006809268064262,"RT @Desia___: @TomaszSiemoniak 'Gigantyczne przekręty, trująca geotermia, tajne konta w Szwajcarii, księgowa od Bagsika, oligarchowie ze Ws…",1500006809268064262,2022-03-05T07:14:26.000Z,6,0,0,0
1238485612396777472,1499908284870008832,"Bosak, Braun, Wilk, Macierewicz, Kownacki, Morawiecki, Szydło, Brudziński, Kaczyński i inne bydło ZPPIS - okupant Polski 

Ludzie was tak będą traktować na ulicach! 

#PIS #Konfederacja #kaczynski #rydzyk #morawiecki #duda - i cała reszta gówna ruskiego! 

Pamiętamy gnoje! https://t.co/wpAjW1zlsI",1499908284870008832,2022-03-05T00:42:56.000Z,0,0,1,0
1242136242453708804,1499907723332395009,"Czy #Rydzyk jest rosyjskim trollem? Pytanie w kontekście jego straszenia #uchodźcy z #Ukraina, o czym w https://t.co/GA2KteGqpO 
#Putin bije mu brawo. 
Nie dajmy się zastraszyć! #StandWithUkraine️
#SlavaUkraini
#SolidarniZUkraina
https://t.co/6j7LOpeQdN",1499907723332395009,2022-03-05T00:40:42.000Z,0,0,0,0
1365823727284482054,1499897741627043846,RT @KopiecMaciej: Cała #Polska pomaga #Ukraina tymczasem @EpiskopatNews i jego oficjel-oligarcha #Rydzyk szerzy ruską propagandę. Finansowa…,1499897741627043846,2022-03-05T00:01:03.000Z,10,0,0,0
704764029210857472,1499855746711924740,@a_tomaszkiewicz #Pis zakupił #Rydzyk i #TVPisRussiaToday,1499828506632540171,2022-03-04T21:14:10.000Z,0,0,1,0
425730009,1500081582262132739,"RT @NewsPlatforma: .@pawelkowalpl w #Śniadaniew3: Wsparcie Zachodu jest bardzo mocne. Narzekanie na Zachód i #NATO jest częścią propagandy,…",1500081582262132739,2022-03-05T12:11:34.000Z,8,0,0,0
1315626997406728192,1500081493875597320,"RT @pisorgpl: Mininster @MON_GOV_PL @mblaszczak w #Warszawa: Musimy pamiętać,że jesteśmy w #NATO,ale jednocześnie musimy mieć świadomość, ż…",1500081493875597320,2022-03-05T12:11:12.000Z,12,0,0,0
936530887,1500081409578483713,RT @antylewus: #Scholz #WARINUKRAINE #Jedziemy #NATO #wieszwiecej @OlafScholz @Tysol @DoRzeczy_pl @AgaSiewiereniuk @michalrachon @AKlarenba…,1500081409578483713,2022-03-05T12:10:52.000Z,14,0,0,0
1434895338142380038,1500081404276838401,"Czy oni wszyscy w tej #UE i #NATO naprawdę są tak głupi i naiwni wierząc w zapewnienia #Putin ?! 
Bawi się wami jak marionetkami.
Kula w łeb i nowe porządki w Rosji. Żadnych rozmów i negocjacji.

#NatoHelpUkraine #UkraineWar #UkraineUnderAttaсk #Mariupole #ewakuacja 
#Poland",1500081404276838401,2022-03-05T12:10:51.000Z,0,0,0,0
1208335351917486080,1500081276728090626,RT @pisorgpl: Premier @MorawieckiM w #Rzeszów: Zjednoczona i silna Europa oraz pakt #NATO to gwarant naszego bezpieczeństwa. Sojusznicy maj…,1500081276728090626,2022-03-05T12:10:21.000Z,9,0,0,0
1468606245833932800,1500081158494703617,"RT @imxdejw: Dziadek z ukrainy poszedł na solo z Rosyjskim żołnierzem, podobno nic mu się nie stało, jaja ze stali. 
#ukrainian #ukraina #p…",1500081158494703617,2022-03-05T12:09:53.000Z,389,0,0,0
2481635719,1500080766725898240,"🔥 Trwa walka o miasto Voznesensk, Ukraina

#Ukrainy  #Rosji #wojna #NATO  #Ukraine #Ukraina #wojnanaukrainie #Ukraińców #Putina #Miłego https://t.co/XnhUy56xA2",1500080766725898240,2022-03-05T12:08:19.000Z,0,0,1,0
922835045437575168,1500080554942906373,"#Breaking 
Sekretarz Stanu #USA A. #Blinken : 
- będziemy zwiększać ilość zdolności bojowych i wyposażenia,które będą sprowadzane do #Polski 
- będziemy bronić każdego cala #NATO 
#wojna2022 #WojnaWUkrainie 
#UkraineWar #UkraineRussiaWar https://t.co/uXl6PedZmx",1500080554942906373,2022-03-05T12:07:29.000Z,0,0,0,0
889879194456510464,1500080383211278339,"RT @Tash_Witk: Perła rosyjskiej armii - legendarne wojska powietrznodesantowe - okazały się wydmuszką, podobnie jak pozostałe rodzaje moski…",1500080383211278339,2022-03-05T12:06:48.000Z,187,0,0,0
6231692,1500079781009842185,"https://t.co/ItmHqESjWA Kazdy z nas może pomóc przerwać blokade informacyjną w Rosji, na tej stornie możesz wysłać SMS na losowe numery komórkowe zwykłych rosjan. Dajmy z siebie wszystko #StopPutinNOW #Putler #Ukriane #PESEL #NATO",1500079781009842185,2022-03-05T12:04:24.000Z,0,0,0,0
922835045437575168,1500079589657399302,"#Breaking : 
Sekretarz Stanu #USA A. #Blinken : 
- zwiększamy obecność #NATO , 
- wprowadzamy sankcje #UE 
- współpraca między #Polską a USA jest bliższa niż kiedykolwiek 
- #USA podwoiły siły w #Polsce . Jest teraz 10 tyś. żołnierzy 
#Wojna2022 #UkraineRussiaWar 
#UkraineWar https://t.co/Xahc56KTve",1500079589657399302,2022-03-05T12:03:38.000Z,0,0,0,0
1085649098,1500079460221075458,Obwinia #NATO aha https://t.co/mgNqszBLrh,1500079460221075458,2022-03-05T12:03:08.000Z,0,0,0,0
1204038377303134213,1500078796942290946,"🔥Rosyjska linia lotnicza, Aeroflot, odwołuje wszystkie loty międzynarodowe od 8 marca - RIA
#NATO  #wojna #Kyiv #SlavaUkraini #UkraineRussianWar
.
Źródło:@WarNewsPL1 https://t.co/4lwKtys7VM",1500078796942290946,2022-03-05T12:00:29.000Z,0,1,6,0
1423995923961729024,1500078168471920642,#Ukraina Banderowskie lincze na złodziejach!  #UkraineRussiaConflict #UkraineRussiaCrisis #UkraineCrisis #Russian #Putin #WARINUKRAINE #WolynPamietamy #Ukrainian #Wołyń #NATOterrorists #Poland #Bandera #NATO #Ukrania #UkraineRussiaWar #Kiev #Kyiv #Wołyń https://t.co/rU7U7ZKIu4,1500078168471920642,2022-03-05T11:58:00.000Z,0,0,1,0
1421076385137897476,1500077771455963137,"W Szwecji i Finlandii da się odczuć presję społeczeństwa dotyczącą członkostwa w NATO. W sondażach mamy rekordowe poparcia dla członkostwa tych krajów w NATO (powyżej 50%, gdzie jeszcze do niedawna poparcie w 🇸🇪 i 🇫🇮  było w granicach 20-30%)

#NATO",1500077769887293440,2022-03-05T11:56:25.000Z,0,0,1,0
1435664510170304512,1500077680515026944,"@C_Kazmierczak Przecież mówił wyrażnie: #NATO za Odrę, ale po tym co pokazuje na Ukrainie jego akcje spadły",1500074291987103748,2022-03-05T11:56:03.000Z,0,0,0,0
197175470,1500076837199831040,"RT @DzPolityczny: 🇺🇦🇷🇺 Ukraińscy rolnicy udzielają pomocy Rosjanom w ewakuacji uszkodzonego sprzętu
#Ukrainy  #Rosji #wojna #NATO  #Ukraine…",1500076837199831040,2022-03-05T11:52:42.000Z,1,0,0,0
1067884648754282497,1500075901152804866,"@AndrzejDuda @ZelenskyyUa Proszę powiedzieć chłopakom z #NATO , Prezydentowi @POTUS i #UE , żeby popatrzyli w przyszłość i powstrzymali Putina inaczej, niż odbieraniem jachtów jego kolegom. ""Spokojnie walczyć"" to można na PlayStation",1499889961696481280,2022-03-05T11:48:59.000Z,0,0,1,0
2481635719,1500075893120712707,"❓Tak wygląda ewakuacja z Ukrainy 🇺🇦

Koleje Ukraińskie poinformowały:  Dziś, 26 lutego, ukraińskie wojsko wysadziło w powietrze wszystkie węzły kolejowe

#Ukrainy  #Rosji #wojna #NATO  #Ukraine #Ukraina #wojnanaukrainie #Ukraińców #Putina #Miłego https://t.co/PC1zJ2Ima3",1500075893120712707,2022-03-05T11:48:57.000Z,0,0,0,0
2380691378,1500075867422478340,"RT @USAmbPoland: Spotkałem się z Marszałek Sejmu @elzbietawitek, aby podziękować za potępienie rosyjskiej agresji przez #Sejm oraz za wszel…",1500075867422478340,2022-03-05T11:48:51.000Z,31,0,0,0
1464910958699192322,1500077077621620737,"RT @Desia___: dokąd zmierzasz Europo
te pieniądze się im po prostu należały
pokora
praca
umiar
koniec z arogancją władzy i z pychą
polska p…",1500077077621620737,2022-03-05T11:53:40.000Z,7,0,0,0
1322923645182902272,1500075505361600518,"Nasz rząd jest autorytarny i tyle w temacie. 
#putinizm",1500075505361600518,2022-03-05T11:47:25.000Z,0,0,0,0
4752831058,1500064433766379522,"dokąd zmierzasz Europo
te pieniądze się im po prostu należały
pokora
praca
umiar
koniec z arogancją władzy i z pychą
polska polityka musi być inna
rozwój polski a nie wybranie grupy interesu codziennie będziesz opłakiwała swoje dzieci
ja na prawdę nie jestem dyktatorem #putinizm https://t.co/kCPM9r0O4d https://t.co/EobsURIKG1",1500064433766379522,2022-03-05T11:03:25.000Z,7,1,15,0
3288794417,1500043810394427396,"RT @jan_czapski: Zamknięcie giełdy w Moskwie oznacza powrót komunizmu w Rosji. Po czasach leninizmu i stalinizmu, nastały czasy putinizmu.…",1500043810394427396,2022-03-05T09:41:28.000Z,1,0,0,0
3057616522,1500024070053801985,"Zamknięcie giełdy w Moskwie oznacza powrót komunizmu w Rosji. Po czasach leninizmu i stalinizmu, nastały czasy putinizmu. Jeśli Rosjanie się nie obudzą i sami nie usuną dyktatora, czeka ich kolejne cмутное время. 

#putinizm  #Putin  #PutinWarCriminal  #WielkaSmuta",1500024070053801985,2022-03-05T08:23:02.000Z,1,1,6,0
417001959,1499521024181903360,"Przy czym przypominam, że podobne informacje na temat UE podawali panowie Kaczyński, Duda, Ziobro, że o zoologicznym homofobie Czarnku nie wspomnę. #putinizm #kaczyzm https://t.co/8syR0POvIo",1499521024181903360,2022-03-03T23:04:06.000Z,0,0,1,0
965177209966260224,1498233366348541954,@EmiliaKaminska G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/DokF1bAPoh,1498172845179949060,2022-02-28T09:47:25.000Z,0,0,0,0
965177209966260224,1498233040635580416,@CyfryzacjaKPRM @jciesz @PremierRP @KPRM_CIR @michaldworczyk @PiotrMuller G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/pdCTk2F0sM,1497901833339248641,2022-02-28T09:46:07.000Z,0,0,0,0
965177209966260224,1498232711345020930,@MS_GOV_PL @ZiobroPL G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/MdCtRfDckS,1497556256231510017,2022-02-28T09:44:48.000Z,0,0,0,0
965177209966260224,1498232438681751554,@JakubKumoch @B_Cichocki @PLinUkraine G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/ZLy5Yborgj,1497730814502658049,2022-02-28T09:43:43.000Z,0,0,0,0
965177209966260224,1498232096057438208,@PiotrMuller @MorawieckiM G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/Q6eOOGbUkQ,1498225663144345600,2022-02-28T09:42:22.000Z,0,0,0,0
965177209966260224,1498230931601215491,@Tysol G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/s5bTWmHpuv,1498229437225123844,2022-02-28T09:37:44.000Z,0,0,0,0
965177209966260224,1498230067800985606,@Zebrowski_NSZ G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/1alLU79xHY,1497637931095363584,2022-02-28T09:34:18.000Z,0,0,0,0
965177209966260224,1498229537976602624,@GiertychRoman G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/uQABiwdVAF,1498104404297269249,2022-02-28T09:32:12.000Z,0,0,0,0
965177209966260224,1498228659492204545,@GadowskiWitold G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/Ra6cebVj6B,1497989711293526016,2022-02-28T09:28:42.000Z,0,0,0,0
965177209966260224,1498228332097425408,@wojtek_m1991 @AndrzejDuda G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/bmOfeMDCGy,1498225786834374656,2022-02-28T09:27:24.000Z,0,0,0,0
965177209966260224,1498228042845630472,@Sylvinha1 @AndrzejDuda @RadomirWit @ZelenskyyUa G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/xudnF5upQs,1498051473913090051,2022-02-28T09:26:15.000Z,0,0,0,0
965177209966260224,1498226815747436544,@Sylvinha1 @AndrzejDuda @RadomirWit @ZelenskyyUa G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/Ja9D3h4rfP,1498051473913090051,2022-02-28T09:21:23.000Z,0,0,0,0
965177209966260224,1498201154672541699,@niezaleznapl G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/q224gLQbta,1498182436156547073,2022-02-28T07:39:25.000Z,0,0,0,0
965177209966260224,1498200877672419329,@KONFEDERACJA_ @MorawieckiM G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/EfE5y43mNQ,1498031926216732683,2022-02-28T07:38:19.000Z,0,0,0,0
965177209966260224,1498200547370967045,@adam_eberhardt G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/Hlnt7vUePt,1498060494573228033,2022-02-28T07:37:00.000Z,0,0,0,0
965177209966260224,1498200213932101635,@WydBialyKruk @trzaskowski_ G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/RJoSH0z18f,1497874577128632320,2022-02-28T07:35:40.000Z,0,0,0,0
965177209966260224,1498199485457043456,@xenosstinkriti G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/WUFBOYLkrb,1498047329613631492,2022-02-28T07:32:47.000Z,0,0,0,0
965177209966260224,1498199242434883585,@krzysztofbosak G. F. K. #Schroeder ur. 1944 kanclerz Niemców 1999/2004. W ostatnich tygodniach urzędowania podpisał umowę na budowę gazociągu #NordStream Po zwolnieniu urzędu kanclerskiego tenże FRITZ KURT S. objął najwyższe stanowiska #Gazprom do dziś grasuje po Europie by realizować #PUTINIZM https://t.co/5KXLwKcvXW,1498189984389648386,2022-02-28T07:31:49.000Z,0,0,0,0
1232212983285243905,1500081811313111043,RT @oko_press: Ewakuacja ponad 200 tysięcy osób z Mariupola i Wołnowachy odroczona. Rosjanie nie przestrzegali zawieszenia broni @szczesnia…,1500081811313111043,2022-03-05T12:12:28.000Z,9,0,0,0
1497992795218493445,1500081566533529605,"RT @WarNewsPL1: 🇷🇺🔥🇺🇦
Zestrzelenie rosyjskiego samolotu w okolicach Czernichowa. 

#UkraineRussianWar 

Źródło: @ukrpravda_news https://t.c…",1500081566533529605,2022-03-05T12:11:30.000Z,38,0,0,0
1168547190719094786,1500080723990130688,"RT @Szczery2015: NATO odsuwa od siebie wizję wojny z Rosją, ale może się okazać, że im bardziej zachód będzie próbował stać z boku i nie dr…",1500080723990130688,2022-03-05T12:08:09.000Z,33,0,0,0
54979909,1500080682307145728,"RT @idzpodpradpl: Ta akcja to Boży cud! - mówią Amerykanie
62 dzieci z sierocińca z Ukrainy dotarło dziś o świcie do Polski! To wspólna akc…",1500080682307145728,2022-03-05T12:07:59.000Z,100,0,0,0
1500048767957012487,1500080141074108420,"Bloomberg: Shell kupuje rosyjską ropę z rekordową zniżką https://t.co/GBQ0J2Eu0r 
#UkraineWarTweet #banshell #Ukraina #UkraineRussianWar",1500080141074108420,2022-03-05T12:05:50.000Z,0,0,0,0
915125979701563393,1500079816644730889,"RT @KopiecMaciej: Mer ukraińskiego Jaworowa: „Kiedyś płaciło się za to, żeby nie iść do wojska. Dziś ludzie oddają wszystko, żeby walczyć z…",1500079816644730889,2022-03-05T12:04:33.000Z,6,0,0,0
149458323,1500079589200216065,RT @PawelChojecki: W czym jest więcej radości? #Pomyśldziś #1203 #Ukraine #Ukraina #UkraineRussianWar #UkraineWar #SlavaUkraini #WARINUKRAI…,1500079589200216065,2022-03-05T12:03:38.000Z,42,0,0,0
